RECRUITER_CODE,SMILES,Canonical_SMILES,Formula,MW,Exact_MW,LogP,TPSA,HBA,HBD,Rotatable_Bonds,Ring_Count,Aromatic_Rings,Fraction_CSP3,Heavy_Atom_Count,Atom_Count,Chiral_Atoms,Formal_Charge,QED,SA_Score,BertzCT,HallKierAlpha,Kappa1,Kappa2,Kappa3,NumSpiroAtoms,NumBridgeheadAtoms,NumAliphaticRings,NumAromaticRings,NumSaturatedRings,NumHeteroAtoms,MolMR,Lipinski_Violations,Lipinski_Pass,Veber_Pass,Egan_Pass,Ghose_Pass,Muegge_Pass,PAINS_Hits,Brenk_Hits,Reactive_SMARTS_Hits
LR00117,FC1CCCC(N2CCC[C@@H](NC3CC(N4CCOCC4)NCN3)C2)C1,FC1CCCC(N2CCC[C@@H](NC3CC(N4CCOCC4)NCN3)C2)C1,C19H36FN5O,369.52900000000017,369.29038899200003,0.8459000000000026,51.8,6,3,4,4,0,1.0,26,26,5,0,0.6830756538813969,,436.15254251305873,-0.31,19.025899030525586,9.256648057295932,4.939648646725416,0,0,4,0,4,7,100.60610000000007,0,True,True,True,True,True,None,None,None
LR00118,N[C@H](O)C[C@H](NC(O)[C@@H]1CNN[C@@H]1C1CCCCC1F)[C@H]1CCCC(Cl)C1,N[C@H](O)C[C@H](NC(O)[C@@H]1CNN[C@@H]1C1CCCCC1F)[C@H]1CCCC(Cl)C1,C19H36ClFN4O2,406.97400000000016,406.251082292,1.3487000000000005,102.57000000000001,6,6,7,3,0,1.0,27,27,9,0,0.28164694128099815,,461.4255873939747,-0.020000000000000073,21.68320503752856,10.142346305719144,5.7482790395729015,0,0,3,0,3,8,104.61110000000005,1,True,True,True,True,False,None,alkyl_halide; het-C-het_not_in_ring,Alkyl halide; Hydrazine
LR00119,N[C@H](O)C[C@H](NC(O)[C@@H]1CNNC1C1CCC(Cl)CC1F)[C@H]1CC[C@@H](F)C(Cl)C1,N[C@H](O)C[C@H](NC(O)[C@@H]1CNNC1C1CCC(Cl)CC1F)[C@H]1CC[C@@H](F)C(Cl)C1,C19H34Cl2F2N4O2,459.4090000000002,458.202688128,1.5139999999999998,102.57000000000001,6,6,7,3,0,1.0,29,29,11,0,0.2550572054363311,,524.6008085433539,0.19999999999999993,23.85458579881657,10.679289940828399,6.128850951735665,0,0,3,0,3,10,109.91410000000003,1,True,True,True,True,False,None,alkyl_halide; het-C-het_not_in_ring,Alkyl halide; Hydrazine
LR00120,FC1CCCCC1[C@@H]1CC2CCCCC2C2NCCN21,FC1CCCCC1[C@@H]1CC2CCCCC2C2NCCN21,C17H29FN2,280.431,280.231477148,3.3247000000000018,15.27,2,1,1,4,0,1.0,20,20,6,0,0.7924069356821761,,347.8817054741494,-0.15000000000000002,13.508614597149139,5.565664810992264,2.2134725811787757,0,0,4,0,4,3,79.20370000000005,0,True,True,True,True,True,None,None,None
LR00121,FC1CCCCC1[C@@H]1CC2CCCCC2C2NCCN21,FC1CCCCC1[C@@H]1CC2CCCCC2C2NCCN21,C17H29FN2,280.431,280.231477148,3.3247000000000018,15.27,2,1,1,4,0,1.0,20,20,6,0,0.7924069356821761,,347.8817054741494,-0.15000000000000002,13.508614597149139,5.565664810992264,2.2134725811787757,0,0,4,0,4,3,79.20370000000005,0,True,True,True,True,True,None,None,None
LR00122,FC1CCCCC1[C@@H]1CC2CCCCC2C2NCCN21,FC1CCCCC1[C@@H]1CC2CCCCC2C2NCCN21,C17H29FN2,280.431,280.231477148,3.3247000000000018,15.27,2,1,1,4,0,1.0,20,20,6,0,0.7924069356821761,,347.8817054741494,-0.15000000000000002,13.508614597149139,5.565664810992264,2.2134725811787757,0,0,4,0,4,3,79.20370000000005,0,True,True,True,True,True,None,None,None
LR00123,FC1CCCCC1[C@@H]1CC2CCCCC2C2NCCN21,FC1CCCCC1[C@@H]1CC2CCCCC2C2NCCN21,C17H29FN2,280.431,280.231477148,3.3247000000000018,15.27,2,1,1,4,0,1.0,20,20,6,0,0.7924069356821761,,347.8817054741494,-0.15000000000000002,13.508614597149139,5.565664810992264,2.2134725811787757,0,0,4,0,4,3,79.20370000000005,0,True,True,True,True,True,None,None,None
LR00124,FC1CCCCC1[C@@H]1CC2CCCCC2C2NCCN21,FC1CCCCC1[C@@H]1CC2CCCCC2C2NCCN21,C17H29FN2,280.431,280.231477148,3.3247000000000018,15.27,2,1,1,4,0,1.0,20,20,6,0,0.7924069356821761,,347.8817054741494,-0.15000000000000002,13.508614597149139,5.565664810992264,2.2134725811787757,0,0,4,0,4,3,79.20370000000005,0,True,True,True,True,True,None,None,None
LR00125,NC1C[C@H](C2CCCC(OC3CCC(Cl)CC3)C2)CN1,NC1C[C@H](C2CCCC(OC3CCC(Cl)CC3)C2)CN1,C16H29ClN2O,300.874,300.19684122800004,3.006100000000001,47.28,3,2,3,3,0,1.0,20,20,4,0,0.7877779249473125,,306.85199763425834,0.16999999999999996,15.080604060272359,6.953145975699081,3.877130288462966,0,0,3,0,3,4,82.81310000000006,0,True,True,True,True,True,None,alkyl_halide,Alkyl halide
LR00126,CC(C)(CC1CCCCC1)C1CC2CCCCC2C2NCCN21,CC(C)(CC1CCCCC1)C1CC2CCCCC2C2NCCN21,C21H38N2,318.54900000000004,318.303499216,4.793000000000004,15.27,2,1,3,4,0,1.0,23,23,4,0,0.804366145269307,,398.64575013266983,-0.08,16.391764974851394,6.671557798785809,3.226635074465636,0,0,4,0,4,2,97.32270000000008,0,True,True,True,True,True,None,None,None
LR00127,CC(C)(CC1CCCCC1)C1CC2CCCCC2C2NCCN21,CC(C)(CC1CCCCC1)C1CC2CCCCC2C2NCCN21,C21H38N2,318.54900000000004,318.303499216,4.793000000000004,15.27,2,1,3,4,0,1.0,23,23,4,0,0.804366145269307,,398.64575013266983,-0.08,16.391764974851394,6.671557798785809,3.226635074465636,0,0,4,0,4,2,97.32270000000008,0,True,True,True,True,True,None,None,None
LR00128,ClC1CCC(C2(C3C[C@@H]4CCCCC4C4NCCN43)CC2)CC1,ClC1CCC(C2(C3C[C@@H]4CCCCC4C4NCCN43)CC2)CC1,C20H33ClN2,336.95100000000014,336.233226736,4.374200000000004,15.27,2,1,2,5,0,1.0,23,23,4,0,0.7529502612668874,,440.92262747024716,0.20999999999999996,15.46376260781397,5.883349745778646,2.502326246389864,0,0,5,0,5,3,95.61570000000006,0,True,True,True,True,True,None,alkyl_halide,Alkyl halide
LR00129,ClC1CCC(C2(C3C[C@@H]4CCCCC4C4NCCN43)CC2)CC1,ClC1CCC(C2(C3C[C@@H]4CCCCC4C4NCCN43)CC2)CC1,C20H33ClN2,336.95100000000014,336.233226736,4.374200000000004,15.27,2,1,2,5,0,1.0,23,23,4,0,0.7529502612668874,,440.92262747024716,0.20999999999999996,15.46376260781397,5.883349745778646,2.502326246389864,0,0,5,0,5,3,95.61570000000006,0,True,True,True,True,True,None,alkyl_halide,Alkyl halide
LR00130,COC1CCC(C2(C3C[C@@H]4CC(N5CCN(C)CC5)CCC4[C@@H]4NCCN34)CC2)CC1,COC1CCC(C2(C3C[C@@H]4CC(N5CCN(C)CC5)CCC4[C@@H]4NCCN34)CC2)CC1,C26H46N4O,430.6810000000003,430.367162092,3.0077000000000025,30.980000000000004,5,1,4,6,0,1.0,31,31,5,0,0.7409925894237714,,622.8965031839797,-0.2,21.341119191036487,8.539583477287492,3.8049299171958957,0,0,6,0,6,5,125.0127000000001,0,True,True,True,True,True,None,None,None
LR00131,COC1CCC(C2(C3NC4CC(N5CCN(C)CC5)CCC4C(NCCN)N3)CC2)CC1,COC1CCC(C2(C3NC4CC(N5CCN(C)CC5)CCC4C(NCCN)N3)CC2)CC1,C25H48N6O,448.70000000000033,448.38896015600005,1.1498000000000048,77.82000000000001,7,4,7,5,0,1.0,32,32,5,0,0.4653854105496168,,599.2395509379788,-0.28,23.46133392856471,10.143825955573737,4.7658142824126415,0,0,5,0,5,7,129.31350000000006,0,True,True,True,True,True,None,None,None
LR00132,CC(O)N1CCN(C2CCC3C(C2)N[C@H](C2(C4CCC(Cl)CC4)CCCC2)NC3NCCN)CC1,CC(O)N1CCN(C2CCC3C(C2)N[C@H](C2(C4CCC(Cl)CC4)CCCC2)NC3NCCN)CC1,C27H51ClN6O,511.1990000000004,510.3812879320001,2.2309000000000028,88.82000000000001,7,5,7,5,0,1.0,35,35,6,0,0.33552423119701297,,660.0569193007848,0.009999999999999967,26.61052690924266,11.813172215179137,5.726343874411821,0,0,5,0,5,8,143.1483,1,True,True,True,False,True,None,alkyl_halide,Alkyl halide
LR00133,CC(O)N1CCN(C2CCC3C(C2)N[C@H](C2(C4CCC(Cl)CC4)CCCC2)NC3NCCN)CC1,CC(O)N1CCN(C2CCC3C(C2)N[C@H](C2(C4CCC(Cl)CC4)CCCC2)NC3NCCN)CC1,C27H51ClN6O,511.1990000000004,510.3812879320001,2.2309000000000028,88.82000000000001,7,5,7,5,0,1.0,35,35,6,0,0.33552423119701297,,660.0569193007848,0.009999999999999967,26.61052690924266,11.813172215179137,5.726343874411821,0,0,5,0,5,8,143.1483,1,True,True,True,False,True,None,alkyl_halide,Alkyl halide
LR00134,CC(O)N1CCN([C@@H]2CC[C@H]3[C@H](NCCN)N[C@@H](C4(C5CCC(Cl)CC5)CCCCC4)N[C@@H]3C2)CC1,CC(O)N1CCN([C@@H]2CC[C@H]3[C@H](NCCN)N[C@@H](C4(C5CCC(Cl)CC5)CCCCC4)N[C@@H]3C2)CC1,C28H53ClN6O,525.2260000000005,524.396937996,2.621000000000002,88.82000000000001,7,5,7,5,0,1.0,36,36,6,0,0.32706990725103474,,674.9510488447643,0.00999999999999996,27.572125089822265,12.459576835164734,5.936542168037216,0,0,5,0,5,8,147.76529999999985,1,True,True,True,False,True,None,alkyl_halide,Alkyl halide
LR00135,CC(O)N1CCN([C@@H]2CC[C@H]3[C@H](NCCN)N[C@@H](C4(C5CCC(Cl)CC5)CCCCC4)N[C@@H]3C2)CC1,CC(O)N1CCN([C@@H]2CC[C@H]3[C@H](NCCN)N[C@@H](C4(C5CCC(Cl)CC5)CCCCC4)N[C@@H]3C2)CC1,C28H53ClN6O,525.2260000000005,524.396937996,2.621000000000002,88.82000000000001,7,5,7,5,0,1.0,36,36,6,0,0.32706990725103474,,674.9510488447643,0.00999999999999996,27.572125089822265,12.459576835164734,5.936542168037216,0,0,5,0,5,8,147.76529999999985,1,True,True,True,False,True,None,alkyl_halide,Alkyl halide
LR00136,COCCNC(O)CCC1NCC(C(O)N[C@@H](CC(N)O)[C@H]2CC[C@@H](F)C(Cl)C2)C1C1CCC(Cl)CC1F,COCCNC(O)CCC1NCC(C(O)N[C@@H](CC(N)O)[C@H]2CC[C@@H](F)C(Cl)C2)C1C1CCC(Cl)CC1F,C26H48Cl2F2N4O4,589.5960000000002,588.302067816,1.960200000000001,132.03,8,7,14,3,0,1.0,38,38,13,0,0.09303957079768196,,691.1593813269006,0.11999999999999994,32.63224690832786,15.939879466044262,9.325009805812755,0,0,3,0,3,12,145.38789999999983,2,False,False,False,False,False,None,Aliphatic_long_chain; alkyl_halide; het-C-het_not_in_ring,Alkyl halide
LR00137,CN1C[C@H]([C@H]2NCC(C(O)N[C@@H](CC(N)O)[C@H]3CC[C@@H](F)C(Cl)C3)[C@H]2C2CCC(Cl)CC2F)CN1,CN1C[C@H]([C@H]2NCC(C(O)N[C@@H](CC(N)O)[C@H]3CC[C@@H](F)C(Cl)C3)[C@H]2C2CCC(Cl)CC2F)CN1,C24H43Cl2F2N5O2,542.5430000000002,541.276187416,1.6918000000000015,105.81,7,6,8,4,0,1.0,35,35,13,0,0.20497239450231758,,685.8257335890421,0.1599999999999999,28.17525519823846,12.34520740770734,6.785110004375592,0,0,4,0,4,11,134.3911,2,False,True,True,False,False,None,alkyl_halide; het-C-het_not_in_ring,Alkyl halide; Hydrazine
LR00138,COCCCC1NC[C@@H](C(O)N[C@@H](CC(N)O)[C@H]2CCC(F)C(Cl)C2)[C@H]1C1CCC(Cl)CC1F,COCCCC1NC[C@@H](C(O)N[C@@H](CC(N)O)[C@H]2CCC(F)C(Cl)C2)[C@H]1C1CCC(Cl)CC1F,C24H43Cl2F2N3O3,530.5280000000004,529.264954036,3.052200000000002,99.77,6,5,11,3,0,1.0,34,34,12,0,0.16008273517920713,,611.8104805583492,0.1999999999999999,28.766374652788382,13.659738734305806,7.604926194427463,0,0,3,0,3,10,131.3784,1,True,False,True,False,True,None,Aliphatic_long_chain; alkyl_halide; het-C-het_not_in_ring,Alkyl halide
LR00139,NC(O)C[C@H](NC(O)C1CNC(CCC(O)N2CCCCC2)C1C1CCC(Cl)CC1F)[C@H]1CC[C@@H](F)C(Cl)C1,NC(O)C[C@H](NC(O)C1CNC(CCC(O)N2CCCCC2)C1C1CCC(Cl)CC1F)[C@H]1CC[C@@H](F)C(Cl)C1,C28H50Cl2F2N4O3,599.6350000000004,598.32280326,3.2101000000000015,114.01,7,6,11,4,0,1.0,39,39,13,0,0.1598097770298866,,740.9217410405483,0.15999999999999992,32.08176186138285,15.055786446354436,8.602235717816537,0,0,4,0,4,11,150.93319999999974,2,False,False,True,False,False,None,alkyl_halide; het-C-het_not_in_ring,Alkyl halide
LR00140,CCNC(O)CCC1NC[C@@H](C(O)N[C@@H](C[C@H](N)O)[C@H]2CC[C@@H](F)[C@H](Cl)C2)C1C1CCC(Cl)CC1F,CCNC(O)CCC1NC[C@@H](C(O)N[C@@H](C[C@H](N)O)[C@H]2CC[C@@H](F)[C@H](Cl)C2)C1C1CCC(Cl)CC1F,C25H46Cl2F2N4O3,559.5700000000003,558.291503132,2.333700000000001,122.8,7,7,12,3,0,1.0,36,36,13,0,0.1447839756963146,,658.4255759890906,0.15999999999999992,30.697953403741938,14.518262547410005,8.327708805937904,0,0,3,0,3,11,139.1858999999999,2,False,False,True,False,False,None,alkyl_halide; het-C-het_not_in_ring,Alkyl halide
LR00141,NC(O)C[C@H](NC(O)[C@@H]1CN[C@@H](C2CNN(CC[NH+]3CCOCC3)C2)[C@@H]1C1CCC(Cl)C[C@H]1F)[C@H]1CCC(F)C(Cl)C1,NC(O)C[C@H](NC(O)[C@@H]1CN[C@@H](C2CNN(CC[NH+]3CCOCC3)C2)[C@@H]1C1CCC(Cl)C[C@H]1F)[C@H]1CCC(F)C(Cl)C1,C29H53Cl2F2N6O3+,642.6840000000003,641.35187777609,-0.02289999999999215,119.48,8,7,11,5,0,1.0,42,42,13,1,0.12427231495600294,,836.2390360852169,0.07999999999999996,33.44349524980709,15.580836566710573,8.456328791685648,0,0,5,0,5,13,159.71679999999964,2,False,False,True,False,False,None,alkyl_halide; het-C-het_not_in_ring,Alkyl halide; Hydrazine
LR00142,CC1CCC(NS(O)(O)C2CCCC(CN)C2)C2NCC(CN)C12,CC1CCC(NS(O)(O)C2CCCC(CN)C2)C2NCC(CN)C12,C17H36N4O2S,360.5680000000001,360.255897392,1.7205000000000017,116.55999999999999,6,6,5,3,0,1.0,24,24,7,0,0.44455293166409643,,425.3947227377645,0.10999999999999999,18.88788621072706,7.778565858570265,3.771841610475578,0,0,3,0,3,7,100.79580000000006,1,True,True,True,True,False,None,None,None
LR00143,CC1CCC(NS(O)(O)C2CCCC(CN)C2)C2NCC(CN)C12,CC1CCC(NS(O)(O)C2CCCC(CN)C2)C2NCC(CN)C12,C17H36N4O2S,360.5680000000001,360.255897392,1.7205000000000017,116.55999999999999,6,6,5,3,0,1.0,24,24,7,0,0.44455293166409643,,425.3947227377645,0.10999999999999999,18.88788621072706,7.778565858570265,3.771841610475578,0,0,3,0,3,7,100.79580000000006,1,True,True,True,True,False,None,None,None
LR00144,O[C@@H](NS(O)(O)[C@@H]1CCC(Br)S1)[C@H]1CC[C@@H](Cl)C[C@H]1Cl,O[C@@H](NS(O)(O)[C@@H]1CCC(Br)S1)[C@H]1CC[C@@H](Cl)C[C@H]1Cl,C11H20BrCl2NO3S2,429.22900000000004,426.94450296,4.149000000000003,72.72,5,4,4,2,0,1.0,20,20,6,0,0.39947109507494866,,342.79009783455984,1.6,17.94615083405122,7.446362301930823,4.5510053961180175,0,0,2,0,2,9,91.94210000000005,0,True,True,True,True,True,None,alkyl_halide; het-C-het_not_in_ring,Alkyl halide
LR00145,NS(O)(O)C1CCC(S(O)(O)NC2CCCC3C(Cl)CNC23)CC1,NS(O)(O)C1CCC(S(O)(O)NC2CCCC3C(Cl)CNC23)CC1,C14H30ClN3O4S2,403.9980000000003,403.13662612,2.9250000000000007,131.0,7,7,4,3,0,1.0,24,24,4,0,0.35892324303002665,,446.22571619300004,0.71,19.470991954154616,7.378424159452692,4.1624550826109905,0,0,3,0,3,10,101.62500000000007,1,True,True,True,True,False,None,alkyl_halide,Alkyl halide
LR00146,NS(O)(O)C1CCC(S(O)(O)NC2CCCC3C(Cl)CNC23)CC1,NS(O)(O)C1CCC(S(O)(O)NC2CCCC3C(Cl)CNC23)CC1,C14H30ClN3O4S2,403.9980000000003,403.13662612,2.9250000000000007,131.0,7,7,4,3,0,1.0,24,24,4,0,0.35892324303002665,,446.22571619300004,0.71,19.470991954154616,7.378424159452692,4.1624550826109905,0,0,3,0,3,10,101.62500000000007,1,True,True,True,True,False,None,alkyl_halide,Alkyl halide
LR00147,NS(O)(O)C1CCC(S(O)(O)NC2CCCC3C(Cl)CNC23)CC1,NS(O)(O)C1CCC(S(O)(O)NC2CCCC3C(Cl)CNC23)CC1,C14H30ClN3O4S2,403.9980000000003,403.13662612,2.9250000000000007,131.0,7,7,4,3,0,1.0,24,24,4,0,0.35892324303002665,,446.22571619300004,0.71,19.470991954154616,7.378424159452692,4.1624550826109905,0,0,3,0,3,10,101.62500000000007,1,True,True,True,True,False,None,alkyl_halide,Alkyl halide
LR00148,CC1CCC(NS(O)(O)C2CCC(CN)CC2)C2NCC(CN)C12,CC1CCC(NS(O)(O)C2CCC(CN)CC2)C2NCC(CN)C12,C17H36N4O2S,360.5680000000001,360.255897392,1.7205000000000017,116.55999999999999,6,6,5,3,0,1.0,24,24,5,0,0.44455293166409643,,417.39472273776454,0.10999999999999999,18.88788621072706,7.778565858570265,3.771841610475578,0,0,3,0,3,7,100.79580000000006,1,True,True,True,True,False,None,None,None
LR00149,CC1CC(S(O)(O)NC2CCC(Cl)C3C(Cl)CNC23)OC1C(O)N(C)C,CC1CC(S(O)(O)NC2CCC(Cl)C3C(Cl)CNC23)OC1C(O)N(C)C,C16H31Cl2N3O4S,432.4140000000001,431.141232832,1.8378999999999999,97.22,7,5,5,3,0,1.0,26,26,9,0,0.3341929671057796,,504.1153140738855,0.6499999999999999,21.36105506976234,8.179989017607255,4.148399664813462,0,0,3,0,3,10,105.70480000000008,0,True,True,True,True,True,None,alkyl_halide; het-C-het_not_in_ring,Alkyl halide
LR00150,CNC(O)C1CCN(C(O)C2OC(S(O)(O)NC3CCC(Cl)C4C(Cl)CNC34)CC2C)CC1,CNC(O)C1CCN(C(O)C2OC(S(O)(O)NC3CCC(Cl)C4C(Cl)CNC34)CC2C)CC1,C21H40Cl2N4O5S,531.5470000000001,530.20964674,1.526100000000002,129.48000000000002,9,7,7,4,0,1.0,33,33,10,0,0.19324688923147634,,662.1445498196932,0.5699999999999998,26.627901250436587,10.900816144035653,5.623505496092975,0,0,4,0,4,12,131.38130000000004,2,False,True,True,False,False,None,alkyl_halide; het-C-het_not_in_ring,Alkyl halide
LR00151,CCS(O)(O)NC1CCC(C2N[C@@H](CC(O)OC(C)(C)C)C3NNC(C)N3[C@@H]3SC(C)C(C)[C@H]23)CC1,CCS(O)(O)NC1CCC(C2N[C@@H](CC(O)OC(C)(C)C)C3NNC(C)N3[C@@H]3SC(C)C(C)[C@H]23)CC1,C25H51N5O4S2,549.8480000000001,549.338247112,3.4799000000000033,121.28,10,7,7,4,0,1.0,36,36,9,0,0.23772084459293166,,735.7283513018137,0.33999999999999997,29.3257617645911,11.446073098755711,6.5497869046745585,0,0,4,0,4,11,149.30019999999985,2,False,True,True,False,False,None,het-C-het_not_in_ring,Hydrazine
LR00152,OC(CNC[C@H]1CC2CCCCC2N1)N[C@H]1CC[C@@H](C2NC3CCCCC3N2)CC1,OC(CNC[C@H]1CC2CCCCC2N1)N[C@H]1CC[C@@H](C2NC3CCCCC3N2)CC1,C24H45N5O,419.6580000000002,419.36241106000006,1.7936000000000023,80.38,6,6,7,5,0,1.0,30,30,6,0,0.3533474569856363,,511.68932943420896,-0.24000000000000002,21.597615956514908,10.136284702988014,5.211672360331821,0,0,5,0,5,6,121.14830000000008,1,True,True,True,True,False,None,het-C-het_not_in_ring,None
LR00153,COC(O)CCCNC(O)C1CC2CCCC2NC1O,COC(O)CCCNC(O)C1CC2CCCC2NC1O,C14H28N2O4,288.388,288.204907376,-0.263999999999999,93.98,6,5,7,2,0,1.0,20,20,6,0,0.3271750349054249,,292.3474686241666,-0.24000000000000002,16.13607522989594,7.678560904915746,4.128872333184581,0,0,2,0,2,6,74.63780000000006,0,True,True,True,True,True,None,Aliphatic_long_chain; het-C-het_not_in_ring,None
LR00154,COC1CCCCC1[C@H](O)CCC1CCCCC1C(O)O,COC1CCCCC1[C@H](O)CCC1CCCCC1C(O)O,C17H32O4,300.43899999999996,300.230059504,2.4498000000000015,69.92,4,3,6,2,0,1.0,21,21,5,0,0.6590492429872846,,294.51469529449736,-0.16,17.197914368903383,8.466676233694534,4.652561524378094,0,0,2,0,2,4,81.66940000000005,0,True,True,True,True,True,None,het-C-het_not_in_ring,None
LR00155,CN1C[C@H]([C@H]2CCC(C(O)O)[C@@H](CCC(O)C3C(F)CC(C4CNNC4)CC3F)C2)CN1,CN1C[C@H]([C@H]2CCC(C(O)O)[C@@H](CCC(O)C3C(F)CC(C4CNNC4)CC3F)C2)CN1,C23H42F2N4O3,460.61000000000024,460.32249764400007,0.9633000000000012,100.02000000000001,7,6,7,4,0,1.0,32,32,7,0,0.3149847371521016,,585.5888064859979,-0.42,24.69659671490422,10.884808068289972,5.617974891927809,0,0,4,0,4,9,117.41150000000006,1,True,True,True,True,False,None,het-C-het_not_in_ring,Hydrazine
LR00156,OC(O)CN1C(O)C2CCCCC2[C@@H]1O,OC(O)CN1C(O)C2CCCCC2[C@@H]1O,C10H19NO4,217.26499999999993,217.131408088,-0.9441000000000008,84.16000000000001,5,4,2,2,0,1.0,15,15,4,0,0.4484723689702611,,205.46792796387678,-0.2,11.290306040698606,4.349399815327793,2.0255439365828978,0,0,2,0,2,5,52.39320000000004,0,True,True,True,False,True,None,het-C-het_not_in_ring,None
LR00157,OC(O)CN1C(O)C2CC(C(O)O)CCC2[C@@H]1O,OC(O)CN1C(O)C2CC(C(O)O)CCC2[C@@H]1O,C11H21NO6,263.28999999999996,263.136887392,-2.407299999999998,124.62000000000002,7,6,3,2,0,1.0,18,18,5,0,0.3133497639768097,,286.7070028518503,-0.28,14.13593615311564,5.377184085755514,2.5261714155524224,0,0,2,0,2,7,59.49180000000005,1,True,True,True,False,False,None,het-C-het_not_in_ring,None
LR00158,OC(O)COC1CCCC(CNC(O)NC2NNC(C3CCCO3)O2)C1,OC(O)COC1CCCC(CNC(O)NC2NNC(C3CCCO3)O2)C1,C16H32N4O6,376.45400000000024,376.23218474399994,-1.7592999999999939,136.5,10,7,9,3,0,1.0,26,26,6,0,0.23186423295854364,,412.2012067238839,-0.39999999999999997,20.337240075614368,10.228146555585417,6.340972982072217,0,0,3,0,3,10,90.97520000000006,1,True,True,False,False,False,None,het-C-het_not_in_ring,Hydrazine
LR00159,OC(O)COC1CCCC(CNC(O)NC2NNC(C3CCCO3)O2)C1,OC(O)COC1CCCC(CNC(O)NC2NNC(C3CCCO3)O2)C1,C16H32N4O6,376.45400000000024,376.23218474399994,-1.7592999999999939,136.5,10,7,9,3,0,1.0,26,26,6,0,0.23186423295854364,,412.2012067238839,-0.39999999999999997,20.337240075614368,10.228146555585417,6.340972982072217,0,0,3,0,3,10,90.97520000000006,1,True,True,False,False,False,None,het-C-het_not_in_ring,Hydrazine
LR00160,CC1(C)CC[C@]2(C(O)O)CC[C@]3(C)[C@H](C(O)CC4[C@@]5(C)CC(CN)C(O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,CC1(C)CC[C@]2(C(O)O)CC[C@]3(C)[C@H](C(O)CC4[C@@]5(C)CC(CN)C(O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,C31H55NO4,505.7840000000004,505.41310924,4.695200000000003,106.94,5,5,2,5,0,1.0,36,36,11,0,0.34995025538441454,,872.6368368022257,-0.2,27.370036110199234,8.160218717416111,3.3108676650544835,0,0,5,0,5,5,142.61259999999987,1,True,True,True,False,True,None,het-C-het_not_in_ring,None
LR00161,OC(O)[C@@H]1CCCC[C@H]1C(O)N1CCC2CCCCC2[C@H]1CN1C(O)C2CCCCC2C1O,OC(O)[C@@H]1CCCC[C@H]1C(O)N1CCC2CCCCC2[C@H]1CN1C(O)C2CCCCC2C1O,C26H46N2O5,466.6630000000003,466.34067257199996,2.0613999999999995,107.63000000000001,7,5,5,5,0,1.0,33,33,10,0,0.3948770909188168,,632.1717830263785,-0.28,24.41598824763505,10.37298126187523,4.638368033472759,0,0,5,0,5,7,124.40700000000007,0,True,True,True,True,True,None,het-C-het_not_in_ring,None
LR00162,CC1CCC(S(O)(O)C2CNC(SCC(O)N[C@H]3CCCCC3C(F)(F)F)NC2O)C(C)C1,CC1CCC(S(O)(O)C2CNC(SCC(O)N[C@H]3CCCCC3C(F)(F)F)NC2O)C(C)C1,C21H40F3N3O4S2,519.6960000000001,519.2412334200001,3.487400000000002,117.01,8,7,7,3,0,1.0,33,33,9,0,0.25575743525258443,,634.0525207384948,0.2099999999999999,27.79190234581475,11.509882118979307,7.129955766345543,0,0,3,0,3,12,126.93830000000008,2,False,True,True,False,False,None,het-C-het_not_in_ring,None
LR00163,CC1CCC(S(O)(O)C2CNC(SCC(O)N[C@H]3CCCCC3C(F)(F)F)NC2O)C(C)C1,CC1CCC(S(O)(O)C2CNC(SCC(O)N[C@H]3CCCCC3C(F)(F)F)NC2O)C(C)C1,C21H40F3N3O4S2,519.6960000000001,519.2412334200001,3.487400000000002,117.01,8,7,7,3,0,1.0,33,33,9,0,0.25575743525258443,,634.0525207384948,0.2099999999999999,27.79190234581475,11.509882118979307,7.129955766345543,0,0,3,0,3,12,126.93830000000008,2,False,True,True,False,False,None,het-C-het_not_in_ring,None
LR00164,COC1CCC(S(O)(O)N[C@H]2CC[C@@H](NS(O)(O)C3CCC(OC)CC3)C3CCCCC32)CC1,COC1CCC(S(O)(O)N[C@H]2CC[C@@H](NS(O)(O)C3CCC(OC)CC3)C3CCCCC32)CC1,C24H48N2O6S2,524.7900000000004,524.2953792559999,5.749400000000005,123.44000000000001,8,6,8,4,0,1.0,34,34,4,0,0.23720939443467937,,586.9527118145315,0.38000000000000006,27.415738117996856,11.834818847279193,6.437010209102362,0,0,4,0,4,10,140.33259999999996,3,False,True,True,False,False,None,None,None
LR00165,OC1C2CCCCC2C(O)N1C[C@@H]1C2CCCCC2CCN1C(O)[C@@H]1CCCC[C@@H]1C1NNNN1,OC1C2CCCCC2C(O)N1C[C@@H]1C2CCCCC2CCN1C(O)[C@@H]1CCCC[C@@H]1C1NNNN1,C26H48N6O3,492.7090000000002,492.3787893960001,1.193800000000003,115.29,9,7,5,6,0,1.0,35,35,10,0,0.3040164243331369,,692.5746058497132,-0.36,24.94724349620856,10.787190366779182,4.70086335633449,0,0,6,0,6,9,132.51220000000012,1,True,True,True,False,False,None,None,Hydrazine
